User ID,Hangout Place,Date,Time,Number of People
578,Aswan Botanical Garden,2021-08-04 07:00:00,07:00:00,4
947,Kharga Oasis,2023-02-01 03:00:00,03:00:00,1
183,Hurghada Grand Aquarium,2022-03-26 00:00:00,00:00:00,3
627,Kempinski Nile Hotel - Cairo,2022-04-07 07:00:00,07:00:00,6
153,Red Sea Monastery,2022-07-02 00:00:00,00:00:00,4
666,Cairo International Stadium - Cairo,2022-05-05 17:00:00,17:00:00,2
279,Xscapology Egypt - Cairo,2021-12-02 16:00:00,16:00:00,9
713,"Aqua Park, Sharm El Sheikh",2021-10-02 18:00:00,18:00:00,4
864,El Genaina Theatre - Cairo,2022-02-03 12:00:00,12:00:00,4
39,Tiran Island,2021-08-05 04:00:00,04:00:00,3
798,Borg El Arab Stadium,2023-01-13 11:00:00,11:00:00,6
534,"Caffè Nero - Cairo Festival City Mall, Cairo",2022-08-13 02:00:00,02:00:00,2
812,"Rio Nightclub, Sharm El Sheikh",2021-08-28 10:00:00,10:00:00,5
273,Al-Quds Park,2023-01-11 09:00:00,09:00:00,2
602,Cairo Festival City - Cairo,2022-06-29 02:00:00,02:00:00,1
760,"O2 Lounge, Sharm El Sheikh",2022-10-31 11:00:00,11:00:00,4
496,Giza Zoo,2021-11-17 13:00:00,13:00:00,6
104,"Cinnabon Cafe - Citystars Mall, Cairo",2022-09-15 12:00:00,12:00:00,6
837,Future Park,2022-07-24 23:00:00,23:00:00,9
316,The Nile Ritz-Carlton Spa - Cairo,2022-09-14 08:00:00,08:00:00,10
960,Hadaba Aqua Park,2022-06-02 11:00:00,11:00:00,9
676,"Buddha-Bar, Cairo",2022-10-09 02:00:00,02:00:00,1
606,Dolphin Park,2022-07-26 07:00:00,07:00:00,5
109,The Mall of Arabia,2022-02-24 08:00:00,08:00:00,1
515,Luna Park,2022-05-18 08:00:00,08:00:00,5
365,Kharga Oasis,2022-07-30 04:00:00,04:00:00,10
762,Miami Park,2022-03-26 15:00:00,15:00:00,3
201,Dinosaur Park,2021-10-06 23:00:00,23:00:00,3
867,The District Mall,2022-05-23 00:00:00,00:00:00,3
921,"The GrEEK Campus - Tahrir Square, Cairo",2022-08-26 11:00:00,11:00:00,7
566,Swiss Inn Nile Hotel - Cairo,2022-11-13 13:00:00,13:00:00,3
630,The Magnolia Hall - Cairo,2022-09-23 05:00:00,05:00:00,10
15,The Key Egypt - Cairo,2022-02-25 06:00:00,06:00:00,9
652,Alexandria City Center,2022-05-11 09:00:00,09:00:00,8
223,Wadi Al-Hitan,2022-08-20 02:00:00,02:00:00,6
152,Crazy Water Park,2021-11-16 10:00:00,10:00:00,1
143,King Tut Aqua Park,2022-09-10 12:00:00,12:00:00,6
616,Royal Water Park,2022-05-30 11:00:00,11:00:00,9
910,"Mojo Lounge & Grill, Cairo",2021-11-12 09:00:00,09:00:00,5
674,Citystars - Cairo,2021-10-05 12:00:00,12:00:00,7
605,Sphinx Park,2022-06-09 08:00:00,08:00:00,4
432,Cairo International Stadium - Cairo,2022-04-19 16:00:00,16:00:00,7
754,Ice Skating Rink,2022-01-07 06:00:00,06:00:00,1
31,Ice Skating Rink,2021-09-11 21:00:00,21:00:00,5
159,El Fayoum Oasis,2022-05-13 06:00:00,06:00:00,10
831,The Platform - Cairo,2022-01-08 20:00:00,20:00:00,5
546,"Wunder Garten, Alexandria",2022-06-27 02:00:00,02:00:00,4
785,"Tamarai, Cairo",2022-08-18 21:00:00,21:00:00,6
977,Jungle Park,2022-01-28 00:00:00,00:00:00,4
987,Mersa Matrouh Beach,2022-09-26 21:00:00,21:00:00,8
506,"Java Java - Heliopolis, Cairo",2022-02-24 21:00:00,21:00:00,9
501,Nile City Towers,2022-06-07 06:00:00,06:00:00,9
476,Galleria 40 - Cairo,2022-03-19 13:00:00,13:00:00,3
2,Dolphin Park,2022-06-12 05:00:00,05:00:00,2
197,"Cafe Tabasco - Maadi, Cairo",2023-01-31 13:00:00,13:00:00,7
311,"Tamara Lebanese Bistro, Cairo",2022-08-22 04:00:00,04:00:00,6
960,Wadi Adventure,2022-01-25 10:00:00,10:00:00,6
859,"6IX Degrees, Cairo",2022-09-16 22:00:00,22:00:00,1
244,Cairo Contemporary Dance Center - Cairo,2023-01-10 20:00:00,20:00:00,8
111,Conrad Cairo - Cairo,2021-11-30 00:00:00,00:00:00,7
148,Escape Room Egypt - Alexandria,2022-01-07 23:00:00,23:00:00,8
174,ClueZ Egypt - Cairo,2022-03-17 08:00:00,08:00:00,5
506,"Bus Stop, Cairo",2022-05-10 04:00:00,04:00:00,6
735,"Le Deck, Alexandria",2022-11-13 19:00:00,19:00:00,6
345,Nubian Village,2021-09-21 06:00:00,06:00:00,8
41,Borg El Arab Stadium,2021-09-11 09:00:00,09:00:00,3
126,"The GrEEK Campus - Tahrir Square, Cairo",2022-12-04 21:00:00,21:00:00,1
701,Cairo Tower,2022-07-22 23:00:00,23:00:00,3
604,The Key Egypt - Alexandria,2021-10-03 23:00:00,23:00:00,4
175,The Tap West - Sheikh Zayed,2022-08-18 00:00:00,00:00:00,7
388,Cleopatra's Bath,2021-09-10 06:00:00,06:00:00,6
680,"The Greek Campus, Cairo",2021-10-12 07:00:00,07:00:00,5
253,The Basement Egypt - Cairo,2021-12-12 12:00:00,12:00:00,7
747,El Fayoum Oasis,2021-09-20 23:00:00,23:00:00,9
14,Exit Egypt - Cairo,2022-03-24 08:00:00,08:00:00,1
933,"Left Bank, Alexandria",2021-12-22 07:00:00,07:00:00,4
754,The Nile Ritz-Carlton Spa - Cairo,2022-11-25 03:00:00,03:00:00,10
524,Key Quest Egypt - Cairo,2022-03-12 15:00:00,15:00:00,3
291,Break Egypt - Cairo,2022-12-30 20:00:00,20:00:00,8
330,"El Rowad, Cairo",2022-02-08 17:00:00,17:00:00,7
840,Titanic Beach Spa & Aqua Park,2022-12-22 07:00:00,07:00:00,6
138,"Aqua Park, Sharm El Sheikh",2022-11-19 20:00:00,20:00:00,9
501,Amazonia,2021-09-30 07:00:00,07:00:00,2
336,Hilton Cairo Zamalek Residences - Cairo,2021-08-30 03:00:00,03:00:00,5
498,100 Copies Music Space - Cairo,2022-11-15 21:00:00,21:00:00,1
181,Royal Maxim Palace Kempinski Cairo - Cairo,2021-09-20 13:00:00,13:00:00,10
641,Wadi Degla Protectorate,2022-11-05 03:00:00,03:00:00,8
526,Pharos Island,2022-10-11 05:00:00,05:00:00,7
855,"L'Oasis, Cairo",2022-12-15 09:00:00,09:00:00,2
738,"Taht El Saytara, Cairo",2022-10-18 16:00:00,16:00:00,4
858,The Riddle Egypt - Cairo,2021-11-05 02:00:00,02:00:00,9
982,El Nahda Association for Arts and Culture - Alexandria,2021-09-04 10:00:00,10:00:00,6
659,Nubian Village,2023-01-19 17:00:00,17:00:00,9
904,The American University in Cairo - Cairo,2022-05-15 17:00:00,17:00:00,7
324,The Escape Egypt - Hurghada,2022-06-01 05:00:00,05:00:00,8
821,Sun City Aqua Park,2022-04-30 16:00:00,16:00:00,8
87,Mastermind Egypt - Cairo,2022-05-14 00:00:00,00:00:00,2
651,El Tanboura Hall - Cairo,2022-06-19 23:00:00,23:00:00,10
588,Happy Dolphin,2022-02-16 02:00:00,02:00:00,5
53,"Tche Tche - Zamalek, Cairo",2022-05-17 08:00:00,08:00:00,4
447,"Mince - New Cairo, Cairo",2021-08-13 08:00:00,08:00:00,1
793,"Taht El Saytara, Cairo",2022-04-16 06:00:00,06:00:00,1
918,"The Tipsy Teapot, Cairo",2021-09-28 19:00:00,19:00:00,7
944,Mastermind Egypt - Cairo,2022-02-05 23:00:00,23:00:00,8
389,Pyramids Land,2021-11-30 19:00:00,19:00:00,9
360,"Grand Cafe, Cairo",2021-12-07 19:00:00,19:00:00,2
377,St. Paul's Monastery,2022-01-24 17:00:00,17:00:00,10
226,Citystars - Cairo,2022-02-07 00:00:00,00:00:00,4
594,"Mince - New Cairo, Cairo",2022-04-28 07:00:00,07:00:00,4
346,First Mall,2022-03-09 09:00:00,09:00:00,1
450,Port Said Lighthouse,2022-05-14 07:00:00,07:00:00,3
710,The Tap Maadi Beach - Cairo,2023-01-03 14:00:00,14:00:00,5
103,Saint Catherine's Monastery,2021-07-21 11:00:00,11:00:00,1
91,El Sokhna Port,2022-10-30 15:00:00,15:00:00,5
504,Sun Rise Aqua Park,2021-07-22 21:00:00,21:00:00,10
777,Wadi Degla Sporting Club - Cairo,2022-09-03 00:00:00,00:00:00,9
80,"Livingstone, Cairo",2021-09-04 11:00:00,11:00:00,9
123,"Pascucci - Mall of Egypt, Giza",2022-11-07 16:00:00,16:00:00,6
203,Sheraton Cairo Hotel & Casino - Cairo,2021-11-28 04:00:00,04:00:00,4
516,Downtown Katameya - New Cairo,2022-06-23 14:00:00,14:00:00,8
623,"The Bakery - Heliopolis, Cairo",2022-10-05 20:00:00,20:00:00,10
184,Houdini Egypt - Cairo,2021-09-13 06:00:00,06:00:00,5
117,"Coffee Beanery - Cairo Festival City Mall, Cairo",2021-07-29 03:00:00,03:00:00,2
142,The Waterway New Cairo - Cairo,2022-06-26 11:00:00,11:00:00,7
958,El Ein El Sokhna,2021-08-30 07:00:00,07:00:00,3
51,First Mall,2021-12-30 06:00:00,06:00:00,5
663,Al Ahly Sports Club - Cairo,2021-10-10 03:00:00,03:00:00,1
638,"Gouna Yacht Club, Hurghada",2021-07-26 16:00:00,16:00:00,1
730,Al-Manshiya Square,2022-12-12 23:00:00,23:00:00,9
782,Future Park,2022-01-19 22:00:00,22:00:00,9
38,Nubian Village,2022-05-02 04:00:00,04:00:00,7
960,El-Tor Beach,2022-04-17 06:00:00,06:00:00,10
379,Mind Maze Egypt - Cairo,2022-04-05 06:00:00,06:00:00,4
332,The Escape Hunt Experience Egypt - Cairo,2022-03-08 01:00:00,01:00:00,4
680,Montaza Palace Gardens,2023-01-07 21:00:00,21:00:00,9
307,"Rio Nightclub, Sharm El Sheikh",2022-03-01 19:00:00,19:00:00,10
313,Aladin Park,2022-01-19 02:00:00,02:00:00,6
821,"Le Deck, Alexandria",2022-05-15 03:00:00,03:00:00,7
563,Dahab Beach,2022-11-03 04:00:00,04:00:00,4
245,Giza Zoo,2022-07-17 22:00:00,22:00:00,9
810,Cairo International Stadium - Cairo,2023-01-06 01:00:00,01:00:00,6
690,Serapium Forest,2022-05-14 01:00:00,01:00:00,8
53,"Brioche Doree - Cairo Festival City Mall, Cairo",2022-04-03 12:00:00,12:00:00,2
439,"Coffee Beanery - Cairo Festival City Mall, Cairo",2022-11-14 21:00:00,21:00:00,1
457,Makadi Aqua Park,2022-01-05 02:00:00,02:00:00,9
250,Royal Mall,2021-08-19 14:00:00,14:00:00,2
695,Aqua Park Sokhna,2022-09-19 15:00:00,15:00:00,3
890,Mystery Rooms Egypt - Cairo,2022-10-10 09:00:00,09:00:00,1
86,Mini Egypt Park,2022-09-11 03:00:00,03:00:00,4
530,Challenge Chambers Egypt - Cairo,2022-12-10 09:00:00,09:00:00,3
217,Royal Maxim Palace Kempinski Cairo - Cairo,2022-07-02 01:00:00,01:00:00,5
75,Alf Leila Wa Leila,2022-10-07 15:00:00,15:00:00,6
16,The Park Mall,2022-08-02 18:00:00,18:00:00,2
896,Mahmya Island,2022-12-18 15:00:00,15:00:00,2
338,"Aqua Park, Sharm El Sheikh",2022-01-11 07:00:00,07:00:00,2
18,Qasr Al Sarab Desert Resort,2021-12-26 14:00:00,14:00:00,4
310,Houdini Egypt - Cairo,2021-10-14 11:00:00,11:00:00,3
364,"Caffe Greco - Dokki, Cairo",2022-06-21 10:00:00,10:00:00,3
188,Genena City,2022-10-04 21:00:00,21:00:00,4
232,The American University in Cairo - Cairo,2022-10-25 09:00:00,09:00:00,5
527,The Halls Egypt - Cairo,2022-05-27 23:00:00,23:00:00,8
601,Darb 1718 - Cairo,2022-06-07 10:00:00,10:00:00,10
537,El Tanboura Hall - Cairo,2021-10-27 22:00:00,22:00:00,6
21,Shooting Club - Cairo,2022-05-31 19:00:00,19:00:00,3
497,Al Mamoura Beach,2022-05-29 04:00:00,04:00:00,7
611,Qasr Al Sarab Desert Resort,2021-11-08 17:00:00,17:00:00,6
349,"Grand Cafe, Cairo",2021-12-09 05:00:00,05:00:00,2
300,Alexandria Zoo,2022-10-01 23:00:00,23:00:00,5
812,"Pascucci - Mall of Egypt, Giza",2022-05-19 21:00:00,21:00:00,7
488,"The Lodge Bar, Alexandria",2022-01-14 16:00:00,16:00:00,6
879,Challenge Chambers Egypt - Cairo,2022-10-22 05:00:00,05:00:00,3
746,"Mince - New Cairo, Cairo",2021-10-09 19:00:00,19:00:00,10
302,Happy Dolphin,2022-09-10 07:00:00,07:00:00,2
796,"Paul Bakery & Cafe - Nile City Towers, Cairo",2021-09-01 17:00:00,17:00:00,2
658,Miami Park,2022-08-24 03:00:00,03:00:00,3
230,El Gomhoreya Theatre - Cairo,2021-10-16 11:00:00,11:00:00,2
954,The Italian Cultural Institute - Cairo,2022-10-30 15:00:00,15:00:00,8
205,Rihana Resort,2022-12-29 09:00:00,09:00:00,5
815,Karnak Temple,2022-06-17 13:00:00,13:00:00,2
982,"La Bodega, Alexandria",2022-02-22 12:00:00,12:00:00,3
440,Hurgada Grand Aquarium,2022-07-27 00:00:00,00:00:00,4
29,Aqua Park City,2021-09-02 08:00:00,08:00:00,2
983,Sharm El Sheikh Beach,2022-03-17 21:00:00,21:00:00,6
590,"Cafe Greco - Zamalek, Cairo",2022-04-20 19:00:00,19:00:00,1
227,Project Escape Egypt - Cairo,2022-02-12 01:00:00,01:00:00,1
169,"Gardenia Cafe - Maadi, Cairo",2021-08-07 07:00:00,07:00:00,2
32,"The Bistro, Cairo",2022-06-08 06:00:00,06:00:00,8
812,The Escape Hunt Experience Egypt - Cairo,2022-10-07 12:00:00,12:00:00,6
818,"Mugg & Bean - Zamalek, Cairo",2022-04-18 05:00:00,05:00:00,5
735,Makadi Aqua Park,2022-07-25 15:00:00,15:00:00,5
755,"Cairo Jazz Club, Cairo",2022-03-02 04:00:00,04:00:00,3
468,Sun City Aqua Park,2021-09-23 23:00:00,23:00:00,9
347,Sky Mall,2022-10-07 08:00:00,08:00:00,7
852,"Coffee Lounge - Zamalek, Cairo",2022-05-18 20:00:00,20:00:00,2
946,"Cafe Supreme - Maadi, Cairo",2021-08-18 04:00:00,04:00:00,1
651,Ramses Hilton - Cairo,2022-06-19 16:00:00,16:00:00,10
346,Genena City,2021-10-19 07:00:00,07:00:00,3
811,Titanic Beach Spa & Aqua Park,2021-12-15 21:00:00,21:00:00,2
428,Ras El-Soda Beach,2022-04-14 06:00:00,06:00:00,8
359,Hour Escape Egypt - Cairo,2022-05-31 12:00:00,12:00:00,4
149,"Sufi - Zamalek, Cairo",2022-07-17 21:00:00,21:00:00,2
64,"The Tap East, Cairo",2022-09-22 23:00:00,23:00:00,9
980,"Cafeina - New Cairo, Cairo",2022-06-09 09:00:00,09:00:00,2
146,Aqua Blu Sharm El Sheikh,2022-10-31 03:00:00,03:00:00,6
625,Escapology Egypt - Alexandria,2022-04-22 23:00:00,23:00:00,3
886,King Tut Aqua Park,2021-09-18 01:00:00,01:00:00,1
768,"Seagull Beach Bar, HurghadaHarry's Pub, Alexandria",2021-12-05 18:00:00,18:00:00,5
181,Sky Water Park,2022-01-19 19:00:00,19:00:00,9
955,Brain Game Egypt - Cairo,2022-03-01 19:00:00,19:00:00,6
915,Sindbad Aqua Park,2022-06-18 09:00:00,09:00:00,7
953,"Caffe Greco - Heliopolis, Cairo",2021-10-20 06:00:00,06:00:00,7
937,Genena City,2021-11-16 00:00:00,00:00:00,2
376,King Tut Aqua Park,2022-03-08 18:00:00,18:00:00,1
593,"El Beit - Zamalek, Cairo",2022-04-22 08:00:00,08:00:00,10
639,"6IX Degrees, Cairo",2021-09-21 13:00:00,13:00:00,3
187,Sky Mall,2022-11-13 05:00:00,05:00:00,6
249,Galleria 40 - Cairo,2021-08-10 09:00:00,09:00:00,5
273,Tivoli Dome,2022-02-01 06:00:00,06:00:00,3
70,Alchemy - Cairo,2021-09-06 02:00:00,02:00:00,8
761,"The GrEEK Campus - New Cairo, Cairo",2022-02-09 08:00:00,08:00:00,5
256,Royal Yacht Club - Alexandria,2021-11-21 23:00:00,23:00:00,6
796,The Tap Maadi - Cairo,2023-01-31 07:00:00,07:00:00,4
855,"Bamboo Beach, Hurghada",2022-07-18 15:00:00,15:00:00,3
609,Fanara Beach,2021-12-07 10:00:00,10:00:00,7
11,Sheraton Cairo Hotel & Casino - Cairo,2022-03-29 01:00:00,01:00:00,10
197,Alexandria Zoo,2021-09-23 19:00:00,19:00:00,7
955,Jungle Aqua Park Hurghada,2022-08-29 03:00:00,03:00:00,1
656,"Divino Cafe & Restaurant - Maadi, Cairo",2022-08-08 05:00:00,05:00:00,9
163,"The Smokery Beach, Alexandria",2022-11-20 03:00:00,03:00:00,3
65,Dream Land,2023-01-06 08:00:00,08:00:00,9
139,Festival City Mall - Cairo,2022-11-17 14:00:00,14:00:00,6
80,"Mojo Lounge & Grill, Cairo",2022-11-07 17:00:00,17:00:00,2
889,Royal Mall,2022-09-30 23:00:00,23:00:00,2
509,"Terrace Cafe & Bar, Cairo",2021-10-17 22:00:00,22:00:00,3
351,Escape the Crate Egypt - Cairo,2021-12-27 17:00:00,17:00:00,1
142,The Sunken City of Heracleion,2022-03-14 11:00:00,11:00:00,6
596,Pharaoh's Curse Escape Room - Cairo,2021-11-29 18:00:00,18:00:00,6
405,Makadi Aqua Park,2022-06-09 12:00:00,12:00:00,5
356,Downtown Katameya - New Cairo,2022-12-29 06:00:00,06:00:00,2
785,Marina Land,2022-09-16 06:00:00,06:00:00,1
746,"Cairo Capital Club, Cairo",2022-11-18 03:00:00,03:00:00,3
769,"The GrEEK Campus - Tahrir Square, Cairo",2023-01-10 01:00:00,01:00:00,10
994,The Tap Maadi - Cairo,2021-09-21 21:00:00,21:00:00,10
838,Taba Heights Beach,2021-09-03 08:00:00,08:00:00,4
263,Aqua Park Sokhna,2022-08-29 10:00:00,10:00:00,5
11,6th Dimension Egypt - Cairo,2022-11-02 17:00:00,17:00:00,8
955,Swiss Inn Nile Hotel - Cairo,2022-03-09 11:00:00,11:00:00,10
615,Escape Room Egypt - Alexandria,2021-07-31 05:00:00,05:00:00,1
186,"El Horreya, Alexandria",2022-10-25 22:00:00,22:00:00,7
318,City Stars Mall,2022-11-30 01:00:00,01:00:00,5
628,Escape House Egypt - Cairo,2022-11-22 01:00:00,01:00:00,7
283,Royal Maxim Palace Kempinski Cairo - Cairo,2022-11-03 17:00:00,17:00:00,3
700,Future Park,2022-07-13 21:00:00,21:00:00,8
952,"Buddha-Bar, Sahel",2022-04-16 02:00:00,02:00:00,4
529,Al Zohour Club,2022-07-09 21:00:00,21:00:00,1
298,Panic Room Egypt - Cairo,2021-08-01 13:00:00,13:00:00,7
18,Dahab Beach,2022-11-26 21:00:00,21:00:00,7
267,Al Ahly Sports Club - Cairo,2021-11-03 20:00:00,20:00:00,2
118,Escapers Egypt - Cairo,2022-12-04 07:00:00,07:00:00,7
148,Aqua Park,2021-10-24 15:00:00,15:00:00,5
725,Rihana Resort,2021-08-31 01:00:00,01:00:00,8
261,"Cafe Greco - Zamalek, Cairo",2021-11-13 18:00:00,18:00:00,3
725,"Koshari Abou Tarek, Cairo",2021-12-25 23:00:00,23:00:00,7
468,"Green & Beans - Maadi, Cairo",2022-01-26 12:00:00,12:00:00,2
77,Aqua Park City,2022-08-23 00:00:00,00:00:00,9
524,"Felfela - Downtown, Cairo",2021-12-14 20:00:00,20:00:00,2
702,Amaze Egypt - Cairo,2022-06-21 13:00:00,13:00:00,10
65,Costa Coffee - Multiple locations in Cairo,2023-01-03 08:00:00,08:00:00,7
730,Wadi Degla Sporting Club - Cairo,2022-12-29 05:00:00,05:00:00,4
611,"Teatro, Cairo",2023-01-04 06:00:00,06:00:00,10
315,"Coffee Beanery - Cairo Festival City Mall, Cairo",2022-08-27 08:00:00,08:00:00,8
189,Mersa Matrouh Beach,2023-01-08 22:00:00,22:00:00,1
370,"Belal & Barzilai, Alexandria",2022-11-27 15:00:00,15:00:00,3
695,Le Méridien Pyramids Hotel & Spa - Cairo,2022-08-08 10:00:00,10:00:00,2
122,"Pub 28, Cairo",2022-06-24 20:00:00,20:00:00,10
860,Magic World,2021-12-26 10:00:00,10:00:00,4
486,Project Escape Egypt - Cairo,2023-01-30 17:00:00,17:00:00,5
858,Escapology Egypt - Cairo,2022-01-29 19:00:00,19:00:00,2
990,"La Plage, Alexandria",2022-02-05 02:00:00,02:00:00,1
835,"Koshari Abou Tarek, Cairo",2021-09-22 03:00:00,03:00:00,2
703,A.S.E. Egypt - Cairo,2022-09-09 13:00:00,13:00:00,5
1000,Al Zohour Club,2022-02-09 02:00:00,02:00:00,9
536,"Cafe Supreme - Zamalek, Cairo",2022-01-20 15:00:00,15:00:00,7
593,Port Said Lighthouse,2022-02-26 22:00:00,22:00:00,3
988,Locked Room Egypt - Cairo,2022-09-17 11:00:00,11:00:00,5
316,Downtown Katameya - New Cairo,2021-09-05 15:00:00,15:00:00,3
447,Cleopark,2021-12-16 16:00:00,16:00:00,5
562,The Coven Egypt - Cairo,2022-01-24 01:00:00,01:00:00,8
146,"Bon Appetit - Heliopolis, Cairo",2022-08-03 06:00:00,06:00:00,7
384,Escape Plan Egypt - Cairo,2021-08-11 22:00:00,22:00:00,2
233,Sun City Mall - Cairo,2021-10-14 12:00:00,12:00:00,8
839,Borg El Arab Stadium - Alexandria,2022-06-19 05:00:00,05:00:00,10
636,"The Tap Maadi, Cairo",2022-07-23 01:00:00,01:00:00,7
156,Sun City Mall,2022-10-10 18:00:00,18:00:00,9
910,The District Mall,2022-08-29 20:00:00,20:00:00,1
254,The Box Egypt - Cairo,2022-08-17 22:00:00,22:00:00,2
12,Festival City Mall - Cairo,2021-08-13 04:00:00,04:00:00,9
553,Jungle Aqua Park Hurghada,2021-09-02 13:00:00,13:00:00,4
795,Heliopolis Sporting Club - Cairo,2022-11-17 21:00:00,21:00:00,1
773,The Room Egypt - Cairo,2022-09-25 09:00:00,09:00:00,8
751,Dream Land,2022-11-23 02:00:00,02:00:00,9
498,Dream Land,2021-11-22 08:00:00,08:00:00,9
866,City Stars Park,2022-01-22 03:00:00,03:00:00,1
999,"Cairo Jazz Club, Cairo",2022-07-28 03:00:00,03:00:00,5
840,Escape House Egypt - Cairo,2021-11-08 15:00:00,15:00:00,5
820,100 Copies Music Space - Cairo,2022-01-12 03:00:00,03:00:00,4
667,Al-Qaaed Park,2022-09-07 09:00:00,09:00:00,5
418,Oyoun Mousa,2022-01-23 04:00:00,04:00:00,7
246,Paradox Egypt - Cairo,2022-09-15 10:00:00,10:00:00,5
565,Swiss Inn Nile Hotel - Cairo,2022-01-01 18:00:00,18:00:00,5
924,Time Lapse Egypt - Cairo,2022-08-24 04:00:00,04:00:00,7
513,Wadi Degla Sporting Club - Cairo,2022-11-29 20:00:00,20:00:00,2
350,"Nozha Beach Club, Alexandria",2022-11-29 00:00:00,00:00:00,4
398,Blue Bay,2022-09-14 19:00:00,19:00:00,9
521,Swiss Inn Nile Hotel - Cairo,2021-12-02 10:00:00,10:00:00,10
824,St. Paul's Monastery,2022-08-09 19:00:00,19:00:00,9
926,"Soho Square, Sharm El Sheikh",2023-01-13 19:00:00,19:00:00,8
826,"Le Deck, Alexandria",2021-08-11 07:00:00,07:00:00,10
924,"Deck 35, Alexandria",2022-11-19 20:00:00,20:00:00,4
912,Escape Artist Egypt - Cairo,2023-01-23 23:00:00,23:00:00,2
510,Madinaty City,2022-12-03 06:00:00,06:00:00,9
841,"Le Deck, Alexandria",2021-09-07 11:00:00,11:00:00,7
947,"Tamara Lebanese Bistro, Cairo",2022-12-10 13:00:00,13:00:00,2
744,Citadel of Qaitbay,2021-12-12 14:00:00,14:00:00,5
378,Breakout Egypt - Alexandria,2021-10-13 21:00:00,21:00:00,9
221,Mystic Wadi,2022-02-01 00:00:00,00:00:00,8
276,Xcape Egypt - Cairo,2023-01-09 03:00:00,03:00:00,7
137,Aqua Blu Sharm El Sheikh,2022-09-05 00:00:00,00:00:00,2
650,"24K, Cairo",2021-11-16 19:00:00,19:00:00,8
426,Al Madina Park,2022-03-07 20:00:00,20:00:00,1
251,"Indigo, Cairo",2021-10-03 05:00:00,05:00:00,1
476,Al Kawther Water Park,2021-11-16 04:00:00,04:00:00,6
98,Exit Plan Egypt - Cairo,2021-10-31 11:00:00,11:00:00,8
44,"Cafe Tabasco - Maadi, Cairo",2022-07-30 13:00:00,13:00:00,3
444,Mena House Hotel - Cairo,2022-06-02 13:00:00,13:00:00,4
760,Siwa Mountain,2021-07-30 12:00:00,12:00:00,6
212,The Marina El Alamein,2022-04-29 08:00:00,08:00:00,9
584,Fox in a Box Egypt - Cairo,2022-05-11 06:00:00,06:00:00,7
249,The Chamber Egypt - Cairo,2022-03-14 06:00:00,06:00:00,8
184,"Coffee Republic - Maadi, Cairo",2022-04-19 13:00:00,13:00:00,4
323,Hilton Cairo Zamalek Residences - Cairo,2022-08-12 11:00:00,11:00:00,9
482,"The Lodge Bar, Alexandria",2022-05-04 02:00:00,02:00:00,9
866,Skoop Egypt - Cairo,2022-02-18 01:00:00,01:00:00,1
475,The French Institute - Cairo,2022-05-20 08:00:00,08:00:00,10
197,El Genaina Theatre - Cairo,2021-10-06 10:00:00,10:00:00,1
232,Enchanted Escape Egypt - Cairo,2022-08-18 11:00:00,11:00:00,9
246,Cleopatra's Bath,2022-11-20 05:00:00,05:00:00,3
152,"The Greek Campus, Cairo",2023-01-16 15:00:00,15:00:00,4
938,Mena House Hotel - Cairo,2023-01-04 07:00:00,07:00:00,8
80,Magic Land,2021-08-19 00:00:00,00:00:00,9
520,Xroomz Egypt - Cairo,2022-09-18 20:00:00,20:00:00,8
365,Pyramids Park Resort Cairo - Cairo,2021-12-30 05:00:00,05:00:00,3
578,Hadaba Aqua Park,2022-11-07 20:00:00,20:00:00,2
159,Kharga Oasis,2022-02-24 20:00:00,20:00:00,1
64,Xroomz Egypt - Cairo,2023-01-13 21:00:00,21:00:00,4
99,Exit Plan Egypt - Cairo,2021-12-19 03:00:00,03:00:00,9
682,Oyoun Mousa,2022-01-12 14:00:00,14:00:00,1
178,Rooms Egypt - Alexandria,2022-10-20 10:00:00,10:00:00,6
439,Serapium Forest,2022-12-13 19:00:00,19:00:00,3
529,Hurghada Grand Aquarium,2021-09-14 15:00:00,15:00:00,5
321,"Nozha Beach Club, Alexandria",2022-04-03 01:00:00,01:00:00,10
40,Hilton Cairo Zamalek Residences - Cairo,2022-08-28 10:00:00,10:00:00,10
831,El Nahda Association for Arts and Culture - Alexandria,2022-01-21 07:00:00,07:00:00,8
348,Madinaty City,2022-12-03 21:00:00,21:00:00,5
806,"The Lodge Bar, Alexandria",2022-04-13 21:00:00,21:00:00,4
667,Fustat Park,2022-06-29 11:00:00,11:00:00,2
774,"Tim Hortons - Citystars Mall, Cairo",2022-04-28 01:00:00,01:00:00,1
868,Pyramids Land,2021-08-26 05:00:00,05:00:00,8
433,"The Bakery - Heliopolis, Cairo",2022-10-28 07:00:00,07:00:00,5
285,Red Sea Monastery,2023-01-08 19:00:00,19:00:00,6
513,"Tamarai, Cairo",2021-10-09 16:00:00,16:00:00,7
678,"Pub 28, Cairo",2022-11-07 20:00:00,20:00:00,1
880,The Great Sand Sea,2022-12-10 03:00:00,03:00:00,1
205,Jungle Aqua Park Hurghada,2022-05-29 14:00:00,14:00:00,6
250,Shooting Club - Cairo,2022-01-15 05:00:00,05:00:00,6
746,"Fat Harry's, Cairo",2022-11-16 09:00:00,09:00:00,1
771,Mahmya Island,2021-11-24 17:00:00,17:00:00,4
646,The Tap West - Sheikh Zayed,2021-08-07 21:00:00,21:00:00,4
