place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
645,"O2 Lounge, Sharm El Sheikh","['indoor', 'outdoor']",2180,500,2.37,100,"['Health and fitness', 'Sports', 'Cars', 'Photography', 'Technology', 'Outdoor activities', 'Fashion', 'Reading', 'Gardening', 'Science and nature', 'Travel', 'History and politics', 'Volunteering', 'Dancing', 'Food and drink', 'Music', 'Art and culture', 'Parenting', 'DIY and crafts']"
242,Kharga Oasis,"['outdoor', 'indoor']",3435,1000,4.93,500,"['Cars', 'Technology', 'Health and fitness', 'Gardening']"
560,"Caffe Greco - Dokki, Cairo",['outdoor'],4037,100,2.91,500,"['Sports', 'Music', 'Dancing', 'Science and nature', 'Art and culture', 'Movies and TV', 'Pet lovers', 'Parenting', 'History and politics', 'Outdoor activities', 'Fashion', 'Travel', 'Cars', 'Volunteering', 'Health and fitness', 'Food and drink', 'Gardening', 'Reading', 'DIY and crafts']"
452,The Tap Maadi Beach - Cairo,"['outdoor', 'indoor']",962,2000,2.07,100,"['Movies and TV', 'Pet lovers', 'Travel', 'Technology', 'Reading', 'Cars', 'Science and nature', 'Food and drink', 'Dancing', 'Volunteering', 'Health and fitness', 'Fashion', 'Outdoor activities', 'Art and culture', 'Parenting', 'DIY and crafts', 'Music', 'Photography', 'Gardening', 'History and politics']"
959,"The Greek - Heliopolis, Cairo","['indoor', 'outdoor']",8710,4000,2.69,500,"['Art and culture', 'Music', 'Reading', 'Photography', 'Dancing', 'Technology', 'Health and fitness', 'Cars', 'Movies and TV', 'Gardening', 'Fashion']"
527,El Gomhoreya Theatre - Cairo,"['outdoor', 'indoor']",5126,5000,1.19,1000,"['Sports', 'Parenting', 'Music', 'Movies and TV', 'Technology', 'Science and nature', 'Cars', 'DIY and crafts']"
442,The Key Egypt - Cairo,['outdoor'],6983,200,2.55,250,"['Art and culture', 'Movies and TV']"
707,"Panorama Cafe - Downtown, Cairo","['indoor', 'outdoor']",5551,1000,4.1,100,"['Movies and TV', 'Travel', 'Cars']"
870,Kharga Oasis,['outdoor'],4608,5000,1.3,100,"['Photography', 'Pet lovers', 'Music']"
733,City Stars Mall,"['outdoor', 'indoor']",1084,200,3.93,1000,"['Photography', 'Volunteering', 'Sports', 'Dancing', 'Food and drink', 'DIY and crafts', 'Outdoor activities', 'Art and culture']"
303,El Ein El Sokhna,"['outdoor', 'indoor']",4803,500,1.11,1000,"['Outdoor activities', 'Gardening', 'Technology', 'Music', 'Reading', 'Health and fitness', 'Food and drink', 'Cars', 'History and politics', 'Pet lovers', 'Science and nature', 'Photography', 'Travel', 'Fashion', 'Dancing', 'Art and culture', 'Sports', 'Volunteering', 'DIY and crafts']"
203,Mall of Egypt - Cairo,"['outdoor', 'indoor']",5028,10000,3.37,500,"['Music', 'Reading', 'Gardening', 'Movies and TV', 'Technology', 'Pet lovers']"
473,Fanara Beach,['indoor'],3657,1000,4.35,100,"['Volunteering', 'Parenting', 'Music', 'Art and culture', 'Photography', 'Sports', 'Technology']"
247,Mega Mall,"['outdoor', 'indoor']",7858,2000,4.56,100,"['Parenting', 'Photography', 'Music', 'Art and culture', 'DIY and crafts', 'Sports', 'Movies and TV', 'Pet lovers', 'Travel', 'Technology', 'Outdoor activities', 'History and politics', 'Health and fitness', 'Reading', 'Food and drink', 'Cars', 'Gardening', 'Volunteering', 'Science and nature']"
96,Xscapology Egypt - Cairo,['outdoor'],7933,2000,2.16,1000,"['Pet lovers', 'Volunteering', 'Food and drink', 'Gardening', 'Dancing', 'Health and fitness', 'Music', 'Reading', 'Art and culture', 'Cars', 'Fashion', 'Sports']"
430,Galleria 40 - Cairo,['outdoor'],3272,10000,1.64,1000,"['Food and drink', 'Technology', 'Art and culture']"
11,First Mall,"['outdoor', 'indoor']",8804,200,4.06,500,"['Cars', 'Travel', 'Science and nature', 'Sports', 'Movies and TV', 'Art and culture', 'Parenting', 'Food and drink', 'Photography', 'Dancing', 'Health and fitness', 'Volunteering', 'Music']"
767,Pyramids Land,"['indoor', 'outdoor']",4189,3000,1.43,100,"['DIY and crafts', 'History and politics', 'Health and fitness', 'Science and nature', 'Outdoor activities', 'Music', 'Food and drink', 'Art and culture', 'Sports', 'Cars', 'Dancing', 'Parenting', 'Volunteering', 'Movies and TV', 'Photography', 'Technology', 'Gardening', 'Pet lovers', 'Travel', 'Reading']"
99,Riddle Room Egypt - Cairo,"['indoor', 'outdoor']",9538,3000,1.04,1000,"['Science and nature', 'Fashion', 'Pet lovers', 'History and politics', 'DIY and crafts', 'Cars']"
460,"6IX Degrees, Cairo",['indoor'],8741,200,2.37,250,"['Music', 'Travel', 'DIY and crafts', 'Health and fitness', 'History and politics', 'Gardening', 'Outdoor activities', 'Science and nature', 'Photography', 'Dancing', 'Parenting', 'Sports', 'Fashion', 'Movies and TV', 'Reading', 'Art and culture', 'Pet lovers', 'Volunteering']"
900,Al Marassi Beach,['outdoor'],2290,5000,2.75,250,"['Sports', 'Gardening', 'Food and drink']"
139,St. Paul's Monastery,['outdoor'],6099,2000,2.54,1000,"['Cars', 'Gardening', 'Pet lovers', 'Health and fitness', 'Photography', 'Movies and TV', 'Dancing', 'Parenting', 'Travel', 'Fashion', 'Music', 'Reading', 'DIY and crafts', 'Art and culture', 'Technology', 'Volunteering', 'Science and nature', 'Outdoor activities']"
897,Xroomz Egypt - Cairo,"['outdoor', 'indoor']",3867,3000,2.74,500,"['Fashion', 'Outdoor activities', 'Art and culture', 'Gardening', 'Travel', 'Health and fitness', 'Photography', 'Technology', 'Reading', 'Science and nature', 'Volunteering', 'Dancing', 'Sports', 'Parenting', 'DIY and crafts', 'Cars', 'Pet lovers', 'History and politics', 'Music', 'Food and drink', 'Movies and TV']"
728,Time Lapse Egypt - Cairo,"['indoor', 'outdoor']",4588,4000,1.8,100,"['Dancing', 'Sports', 'Cars', 'Reading', 'Movies and TV', 'Music', 'Food and drink', 'Photography', 'History and politics', 'Volunteering', 'Travel', 'Parenting', 'Outdoor activities', 'Art and culture', 'Pet lovers', 'Technology', 'Fashion', 'Science and nature', 'DIY and crafts']"
196,The Cairo Opera House - Cairo,['outdoor'],8033,1000,2.14,100,"['Parenting', 'Outdoor activities']"
18,The Platform - Cairo,['outdoor'],7940,1000,4.07,1000,"['DIY and crafts', 'Fashion', 'Parenting', 'Cars', 'Movies and TV', 'Photography', 'Travel', 'History and politics', 'Technology', 'Music', 'Health and fitness', 'Volunteering', 'Art and culture', 'Pet lovers', 'Outdoor activities', 'Reading', 'Sports', 'Dancing', 'Food and drink']"
929,Lock'n'Load Egypt - Cairo,['outdoor'],2235,5000,1.85,250,['Travel']
782,"The Smokery Beach, Alexandria",['outdoor'],4435,2000,2.02,250,"['Travel', 'Fashion', 'Gardening', 'Movies and TV', 'Cars', 'Food and drink', 'Sports', 'Reading', 'Dancing', 'Music', 'Art and culture', 'Photography', 'Pet lovers', 'History and politics']"
784,Darb 1718 Contemporary Art and Culture Center - Cairo,"['outdoor', 'indoor']",8893,2000,1.83,100,"['Health and fitness', 'Food and drink', 'Outdoor activities', 'Travel', 'DIY and crafts', 'Volunteering', 'Gardening', 'Science and nature', 'Music', 'Technology', 'Art and culture', 'Photography', 'Movies and TV', 'Dancing']"
240,The Chamber of Secrets Egypt - Cairo,"['outdoor', 'indoor']",7454,5000,3.41,1000,"['Parenting', 'Gardening', 'Movies and TV', 'Art and culture', 'Health and fitness', 'Outdoor activities', 'Pet lovers']"
421,Great Escape Egypt - Cairo,"['indoor', 'outdoor']",661,10000,1.15,100,"['Technology', 'Travel', 'Gardening', 'Dancing', 'History and politics', 'Cars', 'Parenting', 'Movies and TV', 'Sports', 'Music', 'Reading', 'Pet lovers', 'Volunteering', 'Outdoor activities', 'Health and fitness', 'Fashion', 'Food and drink', 'Science and nature', 'Art and culture', 'DIY and crafts']"
898,Space Sharm El Sheikh,['indoor'],6263,10000,2.56,1000,"['History and politics', 'Health and fitness', 'Volunteering', 'Gardening', 'Sports', 'Fashion', 'Dancing', 'Music', 'Movies and TV', 'DIY and crafts', 'Cars', 'Technology', 'Travel', 'Pet lovers', 'Science and nature', 'Outdoor activities', 'Food and drink', 'Photography', 'Reading', 'Parenting', 'Art and culture']"
199,Key Quest Egypt - Cairo,"['outdoor', 'indoor']",8592,100,3.11,250,"['Dancing', 'History and politics', 'Cars', 'Music']"
866,The Japan Foundation - Cairo,"['indoor', 'outdoor']",5998,10000,2.49,100,"['Pet lovers', 'Art and culture', 'Fashion', 'Outdoor activities', 'Reading', 'Music']"
627,"Pane Vino, Alexandria","['outdoor', 'indoor']",9631,2000,4.42,1000,"['Parenting', 'Food and drink', 'Volunteering', 'Health and fitness', 'Technology', 'Art and culture', 'Fashion', 'Music', 'Outdoor activities', 'Movies and TV', 'Science and nature', 'Gardening', 'DIY and crafts', 'Travel', 'History and politics', 'Reading']"
356,Gezira Club,['outdoor'],8228,3000,3.25,1000,"['History and politics', 'Photography', 'Technology', 'Music', 'Science and nature', 'Pet lovers', 'Movies and TV', 'Cars', 'DIY and crafts', 'Volunteering', 'Food and drink', 'Reading', 'Gardening', 'Parenting', 'Dancing', 'Sports']"
618,"Soho Square, Sharm El Sheikh","['indoor', 'outdoor']",7517,5000,2.43,1000,"['Dancing', 'Pet lovers', 'Health and fitness', 'Art and culture', 'Travel', 'Outdoor activities', 'Science and nature', 'History and politics', 'Food and drink', 'Fashion', 'Movies and TV', 'Sports', 'Technology', 'Reading', 'Photography', 'DIY and crafts', 'Gardening', 'Volunteering', 'Cars', 'Parenting']"
340,Escape House Egypt - Cairo,"['indoor', 'outdoor']",6897,10000,4.87,1000,"['Food and drink', 'Dancing', 'Cars']"
229,Escape Egypt - Alexandria,['indoor'],9664,3000,2.03,1000,"['Music', 'Dancing', 'Sports', 'Travel', 'Art and culture', 'Pet lovers']"
386,"The Lodge, Cairo","['outdoor', 'indoor']",1831,2000,1.46,500,"['Fashion', 'Movies and TV', 'Cars', 'Sports', 'Volunteering']"
793,"24K, Cairo",['outdoor'],4768,5000,1.36,500,"['Pet lovers', 'Cars', 'Photography', 'Health and fitness', 'Science and nature', 'Outdoor activities', 'Parenting']"
894,Room Escape Egypt - Cairo,"['outdoor', 'indoor']",5364,2000,2.7,100,"['Fashion', 'Music', 'Travel', 'Art and culture', 'Sports', 'Outdoor activities', 'History and politics', 'Volunteering', 'Science and nature', 'Movies and TV', 'Parenting']"
44,"Mince - New Cairo, Cairo","['outdoor', 'indoor']",7978,3000,3.38,250,"['Outdoor activities', 'Movies and TV', 'Dancing', 'Fashion', 'Parenting', 'Food and drink', 'History and politics', 'Technology', 'Photography', 'Reading', 'Cars', 'Health and fitness', 'DIY and crafts', 'Travel', 'Sports', 'Volunteering', 'Music', 'Gardening', 'Science and nature']"
147,"CinnZeo Bakery Cafe - Mall of Egypt, Giza",['indoor'],6680,4000,2.09,250,"['Music', 'Cars', 'Technology', 'Travel']"
783,"The Smokery, Cairo",['outdoor'],4979,4000,4.69,1000,"['Health and fitness', 'Movies and TV', 'Pet lovers', 'Travel', 'Gardening', 'Photography', 'Food and drink', 'History and politics', 'Cars', 'Science and nature', 'Outdoor activities', 'Music', 'Fashion', 'Reading', 'Parenting', 'Sports', 'Dancing', 'DIY and crafts', 'Volunteering']"
624,"Gardenia Cafe - Maadi, Cairo","['indoor', 'outdoor']",5855,4000,3.36,100,"['Art and culture', 'Movies and TV', 'Volunteering', 'Food and drink', 'Parenting', 'Health and fitness']"
403,Pacha Sharm El Sheikh,"['indoor', 'outdoor']",4464,3000,4.28,500,"['Technology', 'Art and culture', 'Health and fitness']"
658,Al-Rahmaniyah Park,"['outdoor', 'indoor']",7192,4000,1.26,500,"['Cars', 'Outdoor activities', 'Technology', 'Photography', 'Pet lovers', 'Volunteering', 'Art and culture', 'Sports', 'Dancing', 'History and politics', 'DIY and crafts', 'Health and fitness', 'Food and drink', 'Gardening', 'Science and nature', 'Travel']"
958,"The Lodge Bar, Alexandria","['outdoor', 'indoor']",8709,2000,1.5,500,"['Health and fitness', 'Fashion', 'Outdoor activities', 'Cars', 'Parenting', 'Movies and TV', 'Pet lovers', 'Dancing', 'DIY and crafts', 'Reading', 'Music', 'Sports', 'Science and nature', 'Photography', 'Technology', 'Travel', 'Food and drink']"
531,"Belal & Barzilai, Alexandria","['indoor', 'outdoor']",4604,2000,3.14,1000,"['Reading', 'Music', 'Dancing', 'Food and drink', 'Art and culture', 'Parenting', 'Volunteering', 'Pet lovers', 'Fashion', 'Health and fitness', 'Photography', 'Outdoor activities']"
515,Miami Park,['outdoor'],4844,5000,3.75,1000,"['Cars', 'Sports', 'Outdoor activities', 'Volunteering', 'Food and drink', 'History and politics', 'Photography', 'Travel', 'Fashion', 'Gardening', 'Dancing', 'Movies and TV', 'DIY and crafts', 'Reading']"
375,"La Maison Blanche - Heliopolis, Cairo","['indoor', 'outdoor']",8575,1000,4.51,250,['History and politics']
401,"Tim Hortons - Citystars Mall, Cairo",['indoor'],5954,2000,3.62,1000,"['Outdoor activities', 'Photography', 'History and politics', 'Music', 'Reading', 'Fashion', 'Science and nature', 'Health and fitness', 'Dancing', 'Sports', 'Technology', 'DIY and crafts', 'Movies and TV', 'Pet lovers', 'Cars', 'Gardening', 'Volunteering', 'Food and drink']"
468,Al-Rahmaniyah Park,['outdoor'],6570,5000,2.17,500,"['Cars', 'Photography', 'Sports', 'Gardening', 'Health and fitness', 'Movies and TV', 'Music', 'Volunteering', 'Parenting', 'Science and nature', 'Food and drink', 'Travel']"
466,"The Tipsy Teapot, Cairo",['indoor'],1605,500,1.31,500,"['Art and culture', 'Science and nature', 'DIY and crafts', 'Parenting', 'Outdoor activities', 'Gardening', 'Food and drink', 'History and politics', 'Movies and TV', 'Photography', 'Health and fitness']"
161,Green Valley,"['outdoor', 'indoor']",8111,1000,4.32,500,"['Volunteering', 'Art and culture', 'Travel', 'DIY and crafts', 'Gardening', 'Outdoor activities', 'History and politics', 'Health and fitness', 'Photography', 'Music', 'Pet lovers', 'Sports', 'Reading', 'Fashion', 'Science and nature']"
344,"Cafe Supreme - Maadi, Cairo","['outdoor', 'indoor']",2248,100,3.5,250,"['Outdoor activities', 'Gardening', 'Food and drink', 'Pet lovers', 'Technology', 'History and politics', 'Art and culture', 'Photography', 'Health and fitness', 'DIY and crafts', 'Science and nature', 'Cars', 'Volunteering', 'Movies and TV', 'Sports', 'Dancing', 'Travel', 'Music', 'Reading', 'Parenting', 'Fashion']"
553,"Left Bank, Cairo",['indoor'],9707,100,3.84,1000,"['Volunteering', 'Technology', 'Pet lovers', 'Travel', 'Cars', 'DIY and crafts', 'Music', 'Sports', 'Food and drink']"
739,"Cafe Tabasco - Maadi, Cairo","['outdoor', 'indoor']",2091,10000,2.72,250,"['Photography', 'Fashion', 'Reading', 'Pet lovers', 'Music', 'Dancing', 'Health and fitness', 'Travel', 'Movies and TV']"
475,Adventure Rooms Egypt - Cairo,"['outdoor', 'indoor']",3787,3000,3.74,250,['Outdoor activities']
504,Al Zohour Club,"['outdoor', 'indoor']",3005,200,2.33,100,"['Food and drink', 'Art and culture', 'Health and fitness', 'Movies and TV']"
324,The Basement Egypt - Cairo,"['outdoor', 'indoor']",7240,200,1.68,500,"['DIY and crafts', 'Art and culture', 'Pet lovers', 'History and politics', 'Technology', 'Music', 'Parenting', 'Photography', 'Travel']"
760,El Nahda Association for Arts and Culture - Alexandria,['indoor'],4021,3000,3.16,1000,"['Outdoor activities', 'Reading', 'Cars', 'Parenting', 'Gardening', 'Photography', 'History and politics', 'Movies and TV', 'Food and drink', 'Fashion', 'DIY and crafts', 'Health and fitness']"
509,Breakout Egypt - Sharm El Sheikh,"['indoor', 'outdoor']",4258,100,1.35,100,"['Pet lovers', 'Music', 'Dancing', 'Gardening', 'Photography', 'DIY and crafts', 'Cars', 'Movies and TV', 'Art and culture']"
956,Serapium Forest,['indoor'],8699,3000,4.88,100,"['Science and nature', 'Art and culture', 'Health and fitness', 'Food and drink', 'History and politics', 'Outdoor activities', 'Movies and TV', 'Pet lovers', 'DIY and crafts']"
938,"Little Buddha, Sharm El Sheikh",['outdoor'],5805,3000,4.57,1000,"['Photography', 'Health and fitness']"
721,"The Tap East, Cairo",['outdoor'],371,200,2.56,250,"['Outdoor activities', 'DIY and crafts', 'Dancing', 'Art and culture', 'Cars', 'Pet lovers', 'History and politics', 'Movies and TV', 'Volunteering', 'Photography', 'Technology', 'Health and fitness', 'Travel', 'Reading', 'Gardening', 'Science and nature', 'Parenting']"
60,Al-Quds Park,['outdoor'],7261,5000,1.57,100,"['Travel', 'Dancing', 'History and politics', 'Movies and TV', 'Parenting']"
549,Adventure Land,"['indoor', 'outdoor']",4391,4000,1.11,100,"['Sports', 'Health and fitness', 'DIY and crafts', 'Fashion', 'Photography', 'Parenting']"
864,"Hard Rock Cafe, Cairo","['outdoor', 'indoor']",8694,2000,1.41,100,"['Volunteering', 'Music', 'Outdoor activities', 'Photography', 'Pet lovers', 'Technology', 'Gardening', 'Art and culture', 'Science and nature', 'History and politics', 'Sports', 'Reading', 'Cars', 'DIY and crafts']"
591,The Escapers Egypt - Alexandria,"['indoor', 'outdoor']",6375,4000,2.84,250,"['DIY and crafts', 'Gardening', 'Art and culture', 'Health and fitness']"
141,The Park Mall,"['indoor', 'outdoor']",4103,2000,4.52,500,"['Volunteering', 'Parenting', 'Fashion', 'DIY and crafts', 'Outdoor activities', 'History and politics', 'Movies and TV']"
813,Pharos Island,['indoor'],583,3000,4.16,1000,"['Volunteering', 'Movies and TV', 'Sports', 'Technology', 'Science and nature', 'Pet lovers', 'Dancing', 'Travel', 'History and politics', 'DIY and crafts']"
362,Sun Wing Water World,['indoor'],2014,4000,3.54,250,"['Food and drink', 'Movies and TV', 'Art and culture', 'Health and fitness', 'Travel', 'Music']"
875,Insomnia Egypt - Cairo,['indoor'],2102,500,1.82,250,"['Pet lovers', 'Dancing', 'Cars', 'Reading', 'Parenting', 'Health and fitness', 'Travel', 'Volunteering', 'Science and nature', 'Sports', 'DIY and crafts', 'Music', 'Food and drink', 'Technology', 'Gardening']"
165,Dahab Beach,"['outdoor', 'indoor']",1581,500,1.03,1000,"['Movies and TV', 'Food and drink', 'Parenting', 'Art and culture', 'DIY and crafts', 'Technology', 'Sports', 'Travel', 'Pet lovers', 'History and politics', 'Music']"
662,Genena City,['indoor'],4653,4000,1.68,1000,"['Food and drink', 'Science and nature', 'History and politics', 'Travel', 'Movies and TV', 'Pet lovers', 'Health and fitness', 'Art and culture', 'Fashion', 'Volunteering', 'Parenting', 'DIY and crafts', 'Outdoor activities', 'Cars', 'Gardening', 'Sports', 'Music', 'Dancing', 'Photography', 'Technology', 'Reading']"
650,The Time Chamber Egypt - Cairo,['indoor'],2029,3000,1.89,250,"['Parenting', 'History and politics', 'Movies and TV', 'Art and culture', 'Reading', 'Music', 'Pet lovers', 'Photography']"
689,"The Terrace, Cairo","['indoor', 'outdoor']",6850,3000,2.4,250,"['Outdoor activities', 'Movies and TV', 'Gardening', 'Travel', 'Music', 'Dancing', 'Science and nature', 'Fashion', 'Volunteering', 'Food and drink', 'Sports', 'Health and fitness', 'DIY and crafts', 'Cars', 'Reading', 'Art and culture', 'Technology', 'Pet lovers', 'Photography', 'Parenting']"
641,Magic Land,"['outdoor', 'indoor']",1200,2000,4.4,500,"['Science and nature', 'Art and culture', 'Volunteering', 'Music', 'DIY and crafts', 'Gardening', 'History and politics', 'Fashion', 'Parenting', 'Reading', 'Sports', 'Movies and TV', 'Dancing', 'Pet lovers']"
628,"Sky Bar, Hurghada","['indoor', 'outdoor']",3490,1000,4.17,500,"['Dancing', 'DIY and crafts', 'Gardening', 'Health and fitness', 'Music', 'Outdoor activities', 'Travel']"
357,"The Cellar, Cairo",['indoor'],859,3000,4.49,500,"['Science and nature', 'Dancing', 'Art and culture', 'History and politics', 'Volunteering', 'Outdoor activities', 'Fashion', 'Reading', 'Technology', 'Photography', 'Health and fitness', 'Gardening', 'Sports', 'Food and drink', 'Cars', 'DIY and crafts', 'Movies and TV', 'Parenting']"
713,The Time Chamber Egypt - Cairo,['indoor'],4968,4000,4.45,100,"['Fashion', 'History and politics', 'Travel', 'Art and culture', 'Parenting', 'Dancing', 'Movies and TV', 'Cars', 'DIY and crafts', 'Pet lovers', 'Volunteering', 'Outdoor activities']"
351,"Cafe Supremo - New Cairo, Cairo",['outdoor'],5626,5000,4.56,500,"['Sports', 'Science and nature', 'Parenting', 'Technology', 'DIY and crafts', 'Gardening', 'Art and culture', 'Photography', 'Movies and TV', 'Outdoor activities', 'Reading', 'Fashion', 'Travel', 'Music', 'Dancing', 'Pet lovers', 'History and politics']"
257,Ras El-Soda Beach,"['indoor', 'outdoor']",5320,500,2.8,1000,"['Dancing', 'Sports', 'Music', 'Movies and TV', 'Gardening', 'Outdoor activities', 'Parenting', 'Photography', 'Technology', 'Cars', 'Health and fitness', 'DIY and crafts', 'History and politics', 'Volunteering', 'Pet lovers']"
821,Ice Skating Rink,"['indoor', 'outdoor']",3402,10000,3.88,100,"['Reading', 'Dancing', 'Sports', 'Health and fitness', 'Pet lovers', 'DIY and crafts', 'Photography', 'Gardening', 'Food and drink', 'Parenting', 'Technology', 'Art and culture', 'Fashion', 'Travel', 'Music', 'Cars', 'Volunteering', 'Movies and TV', 'Science and nature']"
83,"Roasting House - New Cairo, Cairo",['indoor'],5364,100,4.89,1000,"['Art and culture', 'Science and nature', 'Outdoor activities', 'DIY and crafts', 'Parenting', 'Volunteering', 'Dancing', 'Photography', 'Pet lovers', 'Cars', 'Gardening', 'Sports', 'History and politics', 'Health and fitness']"
835,"Sufi - Zamalek, Cairo","['indoor', 'outdoor']",4878,2000,1.36,500,"['Sports', 'Pet lovers', 'History and politics', 'Reading', 'Travel', 'Art and culture']"
41,Al-Obour City Park,['indoor'],8565,500,3.24,500,"['Health and fitness', 'Reading', 'Parenting', 'Gardening', 'DIY and crafts', 'Art and culture', 'Sports', 'Music', 'Pet lovers', 'Outdoor activities', 'Dancing', 'Cars', 'Fashion', 'Travel', 'Food and drink']"
318,Marassi,['indoor'],6559,500,1.54,250,"['Technology', 'Cars', 'Travel', 'Photography', 'Parenting', 'Music', 'Food and drink', 'Outdoor activities', 'Movies and TV', 'Health and fitness', 'Reading', 'Volunteering', 'Gardening', 'DIY and crafts', 'Dancing', 'Fashion', 'Sports', 'Science and nature']"
345,"Pegasus Lounge Bar, Alexandria","['outdoor', 'indoor']",9679,4000,3.58,500,"['Science and nature', 'Travel', 'DIY and crafts', 'Photography', 'History and politics', 'Dancing', 'Food and drink', 'Outdoor activities', 'Gardening', 'Music', 'Health and fitness', 'Fashion', 'Movies and TV', 'Pet lovers', 'Technology', 'Parenting']"
343,Wadi Adventure,"['indoor', 'outdoor']",3755,100,1.84,1000,"['Movies and TV', 'DIY and crafts', 'Photography', 'History and politics', 'Fashion', 'Travel', 'Volunteering']"
363,Gezira Club,"['outdoor', 'indoor']",1450,4000,4.1,1000,"['Music', 'Parenting', 'Travel', 'Food and drink', 'Art and culture', 'Photography', 'Technology', 'Movies and TV', 'Dancing', 'Health and fitness', 'Science and nature', 'Sports', 'Pet lovers', 'DIY and crafts', 'Cars']"
482,Al-Qaaed Park,"['indoor', 'outdoor']",4304,200,1.12,100,"['Photography', 'DIY and crafts', 'Gardening', 'Movies and TV', 'Art and culture', 'Volunteering', 'Music', 'Technology', 'Sports', 'Parenting']"
530,Alexandria Zoo,"['outdoor', 'indoor']",1290,200,3.78,1000,"['Travel', 'Art and culture', 'Science and nature', 'Movies and TV', 'Cars', 'Dancing', 'Volunteering', 'Sports', 'Fashion', 'Photography', 'Technology', 'Outdoor activities', 'Food and drink', 'Reading', 'DIY and crafts', 'Health and fitness', 'Music', 'Parenting']"
406,"The Tap Maadi, Cairo",['indoor'],9974,4000,4.77,100,"['Outdoor activities', 'Dancing', 'Parenting', 'Science and nature', 'Health and fitness']"
943,Luna Park,"['outdoor', 'indoor']",814,500,4.79,250,"['Volunteering', 'Cars', 'Food and drink', 'Gardening', 'Photography', 'Health and fitness', 'Sports', 'Travel', 'Art and culture', 'History and politics', 'Pet lovers', 'Fashion', 'Music', 'Outdoor activities', 'Technology', 'Dancing']"
40,El Sawy Culturewheel - Cairo,['indoor'],2064,1000,3.26,500,"['History and politics', 'Outdoor activities', 'Music', 'Movies and TV', 'Parenting', 'Health and fitness', 'Gardening', 'Photography', 'DIY and crafts', 'Travel', 'Fashion', 'Reading']"
416,Key Quest Egypt - Cairo,['outdoor'],1181,1000,3.98,250,"['Technology', 'Outdoor activities', 'Science and nature', 'Art and culture', 'Fashion', 'Sports', 'Gardening', 'Reading', 'Pet lovers', 'Music', 'Health and fitness', 'Movies and TV']"
167,Sun Wing Water World,['outdoor'],5298,4000,3.04,100,"['Travel', 'Dancing', 'Gardening']"
71,Fanara Beach,"['indoor', 'outdoor']",266,1000,4.8,1000,"['Pet lovers', 'Health and fitness']"
791,Escapology Egypt - Alexandria,"['indoor', 'outdoor']",5728,200,3.62,250,"['Reading', 'Movies and TV', 'Technology', 'Gardening', 'Food and drink', 'Outdoor activities', 'Travel', 'History and politics', 'Pet lovers', 'Volunteering', 'Art and culture', 'Health and fitness', 'Dancing', 'DIY and crafts', 'Sports', 'Photography', 'Science and nature', 'Parenting', 'Music', 'Cars']"
433,The Riddle Egypt - Cairo,"['indoor', 'outdoor']",165,3000,1.91,1000,"['Fashion', 'Technology', 'Science and nature', 'Volunteering', 'Food and drink', 'Travel', 'DIY and crafts', 'Pet lovers', 'Music', 'History and politics', 'Photography', 'Gardening', 'Dancing', 'Health and fitness']"
160,Adventure Rooms Egypt - Cairo,['indoor'],6729,2000,1.81,500,"['Fashion', 'DIY and crafts', 'Food and drink', 'History and politics', 'Volunteering', 'Health and fitness', 'Sports', 'Art and culture', 'Reading', 'Outdoor activities', 'Travel', 'Movies and TV', 'Parenting', 'Cars', 'Technology']"
225,"The Lemon Tree & Co., Cairo","['outdoor', 'indoor']",9034,4000,2.19,250,"['Movies and TV', 'Cars', 'Music', 'Parenting', 'Science and nature', 'Art and culture', 'Fashion', 'Pet lovers', 'Gardening', 'Reading', 'Outdoor activities']"
253,Rawabet Theater - Cairo,['outdoor'],7918,1000,2.06,250,"['Gardening', 'Volunteering', 'Photography', 'Health and fitness', 'Movies and TV', 'Fashion', 'Sports', 'Pet lovers', 'Technology', 'History and politics', 'Science and nature', 'DIY and crafts', 'Outdoor activities', 'Art and culture', 'Dancing', 'Cars', 'Reading', 'Food and drink', 'Travel']"
301,6th Dimension Egypt - Cairo,['indoor'],1190,200,3.73,250,"['Fashion', 'Photography', 'Travel', 'Food and drink', 'Health and fitness', 'DIY and crafts', 'Reading', 'Volunteering', 'Outdoor activities', 'Technology', 'Science and nature', 'Sports', 'Cars', 'Pet lovers', 'Dancing', 'Music', 'History and politics', 'Parenting', 'Movies and TV', 'Gardening']"
175,Jolly Ville,"['outdoor', 'indoor']",7585,2000,4.88,500,"['Health and fitness', 'History and politics', 'Photography', 'Reading', 'Music', 'Cars', 'Sports', 'Art and culture', 'Technology', 'Food and drink', 'Science and nature', 'Gardening', 'Movies and TV', 'Travel', 'Fashion', 'Parenting', 'Dancing', 'Pet lovers', 'Volunteering']"
957,Almaza City Center,"['indoor', 'outdoor']",8711,500,1.86,100,['Fashion']
39,Sheraton Cairo Hotel & Casino - Cairo,['outdoor'],6967,5000,3.56,100,"['Pet lovers', 'Health and fitness', 'Fashion', 'Gardening', 'History and politics', 'Movies and TV', 'Technology', 'Photography', 'Art and culture', 'Food and drink', 'Science and nature', 'Outdoor activities', 'Parenting', 'Sports']"
